OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,NOTES_FURREV,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,CreationDate,Creator,EditDate,Editor,Shape__Length,GlobalID
304,0015_266.5,1.0654,23747,132968,145730,156306,174934,203867,231294,157000,169000,180000,199000,228000,255000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2858.54754599044,625d0059-41cf-4e59-8bd9-9993a5a8ad01
305,0015_267.9,1.0654,23747,132968,145730,156306,174934,203867,238307,157000,169000,180000,199000,228000,262000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2443.99907816307,893e092b-d269-49af-8789-b8ffde3c3dc1
306,0015_269.0,1.0654,-2606,159321,174776,187838,208180,228122,256435,157000,172000,185000,206000,226000,254000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1234.6641312267,7763f47a-7ec7-4a9d-b52b-653a8efe8827
307,0015_269.6,1.0654,43882,159321,174776,187838,208180,228122,254348,203000,219000,232000,252000,272000,298000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2102.56209137271,9a89596a-a044-42af-ab29-87b0531039dd
308,0015_270.6,1.0654,-13524,186248,199435,213689,234818,250982,282503,173000,186000,200000,221000,237000,269000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2138.0034421574,35302368-b962-4114-8bdb-56e10b1cd305
309,0015_271.6,1.0654,26305,199839,212702,225341,241862,254421,306970,226000,239000,252000,268000,281000,333000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2341.7554995121,36d08803-7e8f-4daf-9e5b-80a3a12a13d4
310,0015_272.7,1.0654,22949,201743,214960,227492,241761,251333,301088,225000,238000,250000,265000,274000,324000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,4195.49354903181,e7bee9e9-db6a-41de-a205-c6d3d95c0276
311,0015_274.7,1.0654,22949,201743,214960,227492,230659,236376,289309,225000,238000,250000,254000,259000,312000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1196.11803723777,a75eb753-75a9-4d24-bc7a-d03a26bc099d
312,0015_275.3,1.0654,-3232,200591,215965,227275,240266,248929,302952,197000,213000,224000,237000,246000,300000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2469.546317149,5eab4486-de11-462d-b8f2-f63135a899dc
313,0015_276.4,1.0654,17102,187673,203885,219369,233137,241027,277219,205000,221000,236000,250000,258000,294000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,4428.55803022577,adaaa8ba-f8a7-47e9-b2ea-a134ef1de98a
314,0015_278.5,1.0654,30371,166461,182565,195355,218533,227975,247342,197000,213000,226000,249000,258000,278000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2343.91426240573,eb249be1-aaf8-464b-ac64-a4083fb1334d
315,0015_279.6,1.0654,12508,154571,177376,193112,220554,229406,254149,167000,190000,206000,233000,242000,267000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,5491.36314290383,6b28e271-2fd0-469e-a43b-86c1ea857f70
316,0015_282.2,1.0654,0,158074,181383,188974,205932,213870,224176,158000,181000,189000,206000,214000,224000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2223.31821326818,7ab99b63-36d7-4913-8456-2f85afc41f1c
317,0015_283.3,1.0654,37828,160715,191321,201039,216138,223883,231296,199000,229000,239000,254000,262000,269000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1386.97490953141,6a961c48-411e-4927-aa22-18ff7f3ba67a
318,0015_283.9,1.0654,-23205,207177,226957,232024,251783,260808,277803,184000,204000,209000,229000,238000,255000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2543.14783401365,a3d430bc-65f5-4a99-aea0-b83bd8639d3b
319,0015_285.1,1.0654,-24367,208339,227097,231914,251401,257272,279225,184000,203000,208000,227000,233000,255000,UTAH,MAG,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1508.34294328909,e2f7e465-9a40-4e77-861f-f66e06ba1a4c
320,0015_285.8,1.0654,-19830,203802,222163,227633,245717,251571,272547,184000,202000,208000,226000,232000,253000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2093.14208417876,93e79c7f-e1cb-47ee-b226-3ca62e83316c
321,0015_286.8,1.0654,-19829,203801,222161,227631,245714,255115,276388,184000,202000,208000,226000,235000,257000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2939.50285580382,63598523-a452-4926-ba51-f9864aca6c3f
322,0015_288.2,1.0654,-30493,203135,225481,231966,245927,249994,264945,173000,195000,201000,215000,220000,234000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3271.42471084682,f77bb84b-54b6-4b61-bb8a-0020c177f6a7
323,0015_289.8,1.0654,-3508,216532,238285,258909,266103,278738,294188,213000,235000,255000,263000,275000,291000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3283.59496890632,9650e963-bc50-4b53-8037-d5c78b65d797
324,0015_291.4,1.0654,-42553,223973,251139,267136,273172,281984,299019,181000,209000,225000,231000,239000,256000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2601.09508489171,3d2f57a5-621b-4f9f-b9a8-4864fe10fd37
325,0015_292.6,1.0654,-41596,229061,259458,266290,270341,276887,291903,187000,218000,225000,229000,235000,250000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2181.54481897032,50f22c4f-2540-432f-a4f8-10d3b1f0a4a6
326,0015_293.0,1.0654,-34749,228261,260928,270293,275435,282688,297990,194000,226000,236000,241000,248000,263000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1076.35786587174,66fd488d-9570-4767-a333-4a5bcf70227a
327,0015_293.6,1.0654,-34749,228261,260928,270293,275435,282688,297990,194000,226000,236000,241000,248000,263000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3193.77873380573,4c935068-43af-4b0e-86a7-b5ac69b5f926
328,0015_295.6,1.0654,-961,264916,322053,329704,324256,331353,344248,264000,321000,329000,323000,330000,343000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,4894.36663805772,ee30ad07-4206-4c48-a18d-48c4fe49168e
329,0015_297.9,1.0654,6339,268675,310442,320259,322923,331391,343936,275000,317000,327000,329000,338000,350000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2317.5020550729,b2f7da65-1a36-4f44-a1f6-44776cf11727
330,0015_299.0,1.0654,-30380,236054,242113,247431,260981,266393,274808,206000,212000,217000,231000,236000,244000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2753.01355948399,f78e9877-24df-404d-bbd8-4cd8fc8bb3ee
331,0015_300.3,1.0654,2947,235274,244045,249510,263041,268306,275895,238000,247000,252000,266000,271000,279000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2894.75904272214,903eb04a-1579-49fd-bf1d-0c2abd88deab
332,0015_301.7,1.0654,9315,234175,242584,249505,264767,271257,277970,243000,252000,259000,274000,281000,287000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1798.91288566757,72444938-ffce-4109-ab99-0033230df20b
333,0015_302.5,1.0654,9315,234175,242584,249505,264767,271257,277970,243000,252000,259000,274000,281000,287000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1962.85941311629,b890a308-cfd3-4943-bc61-cf2e504c7915
334,0015_303.4,1.0654,-2971,227021,235878,243485,258590,264853,271397,224000,233000,241000,256000,262000,268000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2758.67880373905,70d249e9-247a-4c23-a86b-dc707a02ac15
335,0015_304.7,1.0654,35718,188332,197319,206893,228495,233928,239585,224000,233000,243000,264000,270000,275000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1014.41056513209,5de3af39-3d89-414e-b0d5-62be1ee9a684
336,0015_305.2,1.0654,12446,274874,286479,297358,316680,324695,332086,287000,299000,310000,329000,337000,345000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2380.10469320012,37f4b764-29e9-4575-a2ed-0093345df195
337,0015_305.9,1.0654,3296,251805,261755,272580,290963,298470,304310,255000,265000,276000,294000,302000,308000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,910.042525873277,86e764a3-ca0e-4fc8-9263-bf3befec62f5
338,0015_306.3,1.0654,45876,209225,217349,231572,230064,235937,243105,255000,263000,277000,276000,282000,289000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,848.439347201703,30388a91-a528-4d5c-a986-3a3fa0cbac42
339,0015_307.2,1.0654,45877,209224,217349,231572,202630,207816,240164,255000,263000,277000,249000,254000,286000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,687.978636778729,738b4687-f97c-4049-b365-fa5c98a166cf
340,0015_307.5,1.0654,101323,153778,162218,167777,201236,205243,206543,255000,264000,269000,303000,307000,308000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,653.698499985538,4c3c0656-8721-4073-a97a-11ea7ddff513
341,0015_307.6,1.0654,-40583,205334,217585,229572,264469,270667,277716,165000,177000,189000,224000,230000,237000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,522.066179001881,f7af4e1d-744d-4184-9894-889faa03acb4
342,0015_307.8,1.0654,15092,149659,154796,157788,181296,184900,188491,165000,170000,173000,196000,200000,204000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,754.067382902711,121d6675-d9f7-41cd-875a-9ca075eb4030
343,0015_308.4,1.0654,12658,148949,154044,156993,180629,184212,187746,162000,167000,170000,193000,197000,200000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1985.9858005159,b4a8be3d-2347-49e7-b023-8bffe77105d7
344,0015_309.3,1.0654,-5077,141934,148625,151623,187496,188684,190058,137000,144000,147000,182000,184000,185000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1946.06506336022,1dc79089-157d-47f6-8929-ba99eb7d3f2d
345,0015_310.2,1.0654,-8374,144494,150751,153941,191070,191788,192641,136000,142000,146000,183000,183000,184000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2363.97602247012,24a1d3e3-7958-479f-aa9c-42e09f589fb3
346,0015_311.4,1.0654,-1458,137578,144923,147825,192325,192484,192684,136000,143000,146000,191000,191000,191000,SALT LAKE,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1031.92452861169,3ca5cf0b-ca95-4bbd-bd8c-de17e1809f48
347,0015_311.8,1.0654,28811,139541,145378,148367,192325,192484,192684,168000,174000,177000,221000,221000,221000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3962.40548072768,e0b0ee67-9ad2-4d27-8e0d-4340dd0e5150
348,0015_313.7,1.0654,-12701,188221,178678,179268,194510,197590,197825,176000,166000,167000,182000,185000,185000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3317.49992093632,3a33a437-bae7-4e61-8ca8-94df3a3db86b
349,0015_315.3,1.0654,-6859,174402,163397,164174,183952,186795,184767,168000,157000,157000,177000,180000,178000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3463.24647363409,21191641-9f70-4e6a-9362-71feb1cc96bb
350,0015_316.9,1.0654,577,168021,157379,159307,177988,180886,178653,169000,158000,160000,179000,181000,179000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1429.62600653578,f97bcdd6-1c62-4954-8eec-91e75411eee3
351,0015_317.6,1.0654,-6459,148352,137767,139541,158098,160233,157734,142000,131000,133000,152000,154000,151000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1545.25658283635,4835cb2d-ee36-40d3-9044-8a2cd66d10e9
352,0015_318.3,1.0654,-4385,162547,153314,156535,174640,177163,174621,158000,149000,152000,170000,173000,170000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2627.92699011589,bcd280f7-50e4-4dbb-ab55-453335a3f878
353,0015_319.5,1.0654,10713,155951,149348,154238,171168,172953,170319,167000,160000,165000,182000,184000,181000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,5367.75497725216,b33ed9c4-8a2d-4d82-83a8-5c567b1d5e9b
354,0015_321.0,1.0654,10692,155972,149370,139512,154936,154319,150458,167000,160000,150000,166000,165000,161000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1261.65668339073,f377bfab-b3f4-4ac7-9a59-5bc66c42cac1
355,0015_322.0,1.0654,27921,138743,133411,123507,137501,137880,134307,167000,161000,151000,165000,166000,162000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2583.39303435678,5d327a8a-46a6-417d-b8f4-88709c3b5c5f
356,0015_323.8,1.0654,60039,89650,77680,71534,83803,82292,82711,150000,138000,132000,144000,142000,143000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1303.61428901429,3863989b-7aab-4bd3-a0e7-33bb43bfce1e
357,0015_324.4,1.0654,3608,124866,125213,117230,130056,131433,140754,128000,129000,121000,134000,135000,144000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2507.41726663573,e80c4d23-bb2d-4584-848f-c47ccb42531f
358,0015_325.6,1.0654,3607,124867,125215,122918,141470,146425,157832,128000,129000,127000,145000,150000,161000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,6492.80259111436,1759228e-ab1b-462d-a5e0-dcf1d549394c
359,0015_328.7,1.0654,17358,135208,136180,132309,147443,157738,171562,153000,154000,150000,165000,175000,189000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3058.63100621316,5f603254-684d-4fde-9953-b3cb42e65a47
360,0015_330.1,1.0654,-83,132056,137148,134296,147229,160128,172990,132000,137000,134000,147000,160000,173000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3214.76176771616,68c3fb50-c1a5-4a45-933f-2185bfb50744
361,0015_331.6,1.0654,7899,124629,130722,130087,142084,158868,172780,133000,139000,138000,150000,167000,181000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2742.19471780144,8476f7c9-f4f5-4fec-a3b4-458748a77c32
362,0015_332.9,1.0654,2529,124092,130753,136427,147680,165167,181443,127000,133000,139000,150000,168000,184000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2578.63339471285,bdad03ec-9985-4626-b569-24c62a4ded66
363,0015_334.1,1.0654,-1891,134715,140901,150222,155258,165136,192069,133000,139000,148000,153000,163000,190000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3689.85615987097,953acb41-cfdd-4d18-91b6-08c2e691a7ed
364,0015_335.8,1.0654,-3767,131507,138072,156811,158940,167997,197032,128000,134000,153000,155000,164000,193000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2440.02523268442,d7626d20-f027-4c83-bde6-8341ec27cc39
365,0015_337.0,1.0654,-3977,131717,138305,150891,157982,165472,194565,128000,134000,147000,154000,161000,191000,DAVIS,WFRC,0,,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3253.52897487855,671606c4-62e3-40bc-a316-9aaf851c7373
366,0015_338.5,1.0654,602,114012,118409,131512,143871,153217,173351,115000,119000,132000,144000,154000,174000,WEBER,WFRC,0,,0,0,0,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1417.69390049173,de340aa4-ae1c-4270-a0c2-69eed8bdd436
367,0015_339.1,1.0654,12412,92288,94382,104302,120004,128764,140920,105000,107000,117000,132000,141000,153000,WEBER,WFRC,0,,0,0,1000,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2562.39470630801,9e41f050-0397-4152-8f40-978f98714255
368,0015_340.3,1.0654,12185,105822,111714,123177,138864,154014,168353,118000,124000,135000,151000,166000,181000,WEBER,WFRC,0,,0,0,0,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3500.44204829084,3bea9b15-71c3-4c51-a655-8ff7f172f55c
369,0015_342.0,1.0654,19729,96318,104473,114618,131971,150417,162062,116000,124000,134000,152000,170000,182000,WEBER,WFRC,0,,0,0,1000,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2417.77091615389,a31b0ebd-9e4c-42c3-afcc-2c6e2f18961b
370,0015_343.1,1.0654,5488,89665,97011,114933,131186,150843,161560,95000,102000,120000,137000,156000,167000,WEBER,WFRC,0,,0,0,1000,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,1674.2205086881,47d9bd6d-1b13-4e4e-ad1b-dec23f56d12f
371,0015_343.9,1.0654,5258,85218,94110,108449,121277,137102,146379,90500,99500,114000,127000,142000,152000,WEBER,WFRC,0,,0,0,0,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,2409.51776370242,8b7ca6a1-0c2a-4c4b-b983-42a027a783fc
372,0015_345.0,0.9701,-10010,85540,92507,102548,113137,127595,137721,75500,82500,92500,103000,118000,128000,WEBER,WFRC,0,,0,0,0,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3763.1255807174,f33163cd-526c-4d0e-9257-f0d0d314605a
373,0015_346.7,0.9701,-8312,74843,80854,87899,97846,110298,121109,66500,72500,79500,89500,102000,113000,WEBER,WFRC,0,,0,0,0,-1000,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,5657.2073010857,5ddb0397-83c9-40cd-ba0b-1e48cc30f682
374,0015_349.4,0.9688,1213,53475,58191,62574,70160,81066,91446,54500,59500,64000,71500,82500,92500,WEBER,WFRC,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,5311.92982786486,e56f48e6-0505-4cdd-aecc-21684947da4d
375,0015_351.9,0.9674,9590,48785,55243,59436,65839,75338,83525,58500,65000,69000,75500,85000,93000,BOX ELDER,WFRC,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,12292.4094702634,55d91fe4-899b-4437-9f0e-dfcfc4240900
376,0015_357.6,0.966,5880,48343,52125,55796,61717,69977,77443,54000,58000,61500,67500,76000,83500,BOX ELDER,WFRC,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,9597.32424630602,ac13dd68-b1bf-450e-a1fd-9da851240d65
377,0015_362.0,0.9647,-322,31988,34571,37301,42323,49882,55433,31500,34000,37000,42000,49500,55000,BOX ELDER,WFRC,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3692.98308184078,c1ef0c32-dc59-4852-9714-5db14a43871a
378,0015_363.7,0.9633,889,29877,31877,33963,37029,43026,47487,31000,33000,35000,38000,44000,48500,BOX ELDER,WFRC,0,,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693964820820,bhereth_wfrcgis,1693964820820,bhereth_wfrcgis,3869.37241288911,7808c9aa-951a-4d97-99a3-67f4d1b61188
