OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,NOTES,NOTES_FURREV,Shape__Length
20564,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20565,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20566,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20567,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20568,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20569,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20570,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20571,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20572,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20573,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20574,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20575,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20576,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20577,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20578,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20579,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20580,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20581,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20582,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20583,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20584,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20585,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20586,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20587,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20588,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20589,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20590,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20591,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20592,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20593,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20594,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20595,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20596,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20597,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20598,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20599,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20600,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20601,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20602,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20603,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20604,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20605,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20606,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20607,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20608,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20609,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20610,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20611,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20612,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20613,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20614,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20615,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20616,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20617,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20618,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20619,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20620,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20621,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20622,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20623,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20624,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20625,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20626,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20627,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20628,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20629,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20630,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20631,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20632,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20633,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20634,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20635,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20636,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20637,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20638,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20639,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20640,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20641,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20642,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20643,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20644,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20645,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20646,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20647,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20648,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20649,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20650,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20651,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20652,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20653,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20654,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20655,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20656,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20657,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20658,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20659,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20660,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20661,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20662,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20663,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20664,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20665,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20666,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20667,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20668,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20669,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20670,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20671,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20672,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20673,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20674,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20675,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20676,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20677,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20678,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20679,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20680,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20681,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20682,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20683,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20684,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20685,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20686,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20687,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20688,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20689,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
20690,UTA_7250,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,115.596021380601
