FID,Id,SEGID,FAC_WDAVG,aadtAdjFac,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_502X19,FL_ZERO,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
8172,0.0,WFRC_8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,5158.42528225533,01226ef7-2b1d-4d68-b124-aa65c016085d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8173,0.0,WFRC_8139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2089.03430912591,bb96c4ec-af0f-4541-bb12-a90d0135ae40,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8174,0.0,WFRC_8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3208.17084367681,3b546f3c-4b5b-4790-b136-e85c5afa6267,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8175,0.0,WFRC_8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,540.368254614968,df1fd9d7-8348-4caf-8c6d-6ae7ae1791a5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8176,0.0,WFRC_8142,1.0924,0.0,4498.0,4864.0,5079.0,5518.0,5054.0,5238.0,4500.0,4900.0,5100.0,5500.0,5100.0,5200.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,2147.95266155854,236f6bc6-d30c-4e11-b93b-b3078e4e20fd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8177,0.0,WFRC_8143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2133.47032763205,13e62acf-9a40-4df5-a4fb-69a23073a108,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8178,0.0,WFRC_8144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2144.09030390023,9457ad19-2466-41aa-a9d3-0e51249f0281,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8179,0.0,WFRC_8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1374.68108192044,f9e5642b-2ee4-4136-a1a1-e6efd430125f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8180,0.0,WFRC_8146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2414.74468095921,a0887864-9948-4f8b-b2fb-8261fc99372f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8181,0.0,WFRC_8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,640.960283335881,5fd09441-9304-4567-a91e-fe9511f092c8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8182,0.0,WFRC_8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1758.36644184774,57811e27-a7ac-416b-ab8c-af544d974132,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8183,0.0,WFRC_8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,765.308739466644,7e9def15-5c64-42d4-aaeb-71d460b3eb65,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8184,0.0,WFRC_8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2542.10147957077,de89646f-948c-4b3d-bfa8-1bd3210e0829,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8185,0.0,WFRC_8151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3227.00234651225,99554512-cd2d-4a8d-ab9a-08646ca44b32,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8186,0.0,WFRC_8152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2131.10393785938,f263cc11-7aa0-45b2-88bc-446741ff4355,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8187,0.0,WFRC_8153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3815.38517249697,7620cf14-0901-4b8b-bbaf-fdad2104ef7e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8188,0.0,WFRC_8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2140.17198874074,30a1448f-a802-4f3f-824b-ea90e1e1f771,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8189,0.0,WFRC_8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2144.13788336511,c93486cc-0a4a-4294-a246-d4f16e1bb3ec,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8190,0.0,WFRC_8156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2140.30285207144,b1551995-08b5-43c8-b81a-201b94adaffb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8191,0.0,WFRC_8157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2174.50297479475,669db3ba-5155-4788-82de-064454e9e03c,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8192,0.0,WFRC_8158,1.0924,0.0,751.0,732.0,1004.0,1236.0,1018.0,1301.0,750.0,750.0,1000.0,1200.0,1000.0,1300.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,2195.29743578719,4575d273-fde5-4cb1-b95e-9be9467cb59a,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8193,0.0,Dixie_5008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1061.02680672762,5bb48195-ea36-4b03-8933-30a63d7a20f5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8194,0.0,WFRC_8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4876.45131807231,8f1ecfe2-5c05-43c6-be49-1e29126248c6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8195,0.0,WFRC_8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2289.15407424649,78e6a558-a9bc-45b3-9f56-2ae28c34bfec,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8196,0.0,Dixie_5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1372.20239368551,2e124753-84fe-4dc7-98dc-501a80996472,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8197,0.0,WFRC_8161,0.984,0.0,1483.0,3586.0,5384.0,6321.0,39490.0,45646.0,1500.0,3600.0,5400.0,6300.0,39500.0,45500.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,3232.07191310243,b9bbc630-a179-43ca-9535-7a373929b6b6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8198,0.0,Dixie_5010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,542.989888821712,371aa3b2-6082-4f6b-9e02-ac853273b888,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8199,0.0,WFRC_8162,1.0918,0.0,5939.0,6777.0,8851.0,9629.0,7897.0,12260.0,5900.0,6800.0,8900.0,9600.0,7900.0,12500.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,1.0,0.0,4247.91334409954,3de9c0cf-e21b-4945-ab72-95e32d0108d2,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8200,0.0,Dixie_5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1191.66031358658,c869e649-f846-4a4b-983d-9223738069bb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8201,0.0,WFRC_8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2181.67097294585,9bcfd44a-4e49-4cd6-b653-4acff8cd55ef,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8202,0.0,Dixie_5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4001.91096575299,4bbab963-3c9f-4f39-8c33-0c82c8a2c219,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8203,0.0,WFRC_8164,1.0918,0.0,0.0,1073.0,8572.0,12593.0,24073.0,27497.0,0.0,1100.0,8600.0,12500.0,24000.0,27500.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,1.0,0.0,2321.26023051242,d8436bdf-2873-4784-a950-b4d3b87c0b60,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8204,0.0,Dixie_5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,6325.42308571496,f4786e21-1ff8-4038-9257-a968564d3e49,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8205,0.0,WFRC_8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SALT LAKE,WFRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1864.68978817472,59d91292-06c8-480e-afe0-34d4993b24dd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8206,0.0,Dixie_5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,867.589359609396,e685dd47-cbaa-4136-a1b4-b99dfb46fd73,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8207,0.0,Dixie_5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2226.17693491195,4b55814c-7758-4f05-8d13-366d9fa36866,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8208,0.0,Dixie_5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,5273.90046126647,af3c7f51-d063-467f-8547-e01099c922c9,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8209,0.0,Dixie_5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,4347.12257570728,ed09a425-762f-4272-93f8-bcaf7b0ce7be,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8210,0.0,Dixie_5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,7898.53562534775,57fd5165-6761-4875-8e36-b5e14c456fc5,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8211,0.0,Dixie_5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3407.86288875785,62925ce4-f984-4bdb-9031-4a8164a8673e,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8212,0.0,Dixie_5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,5481.17662675892,acf54baf-972e-44fe-8f02-637b5b0ef1f1,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8213,0.0,Dixie_5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3403.20682271955,c648941d-2577-45fe-b2aa-f779d12a22eb,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8214,0.0,Dixie_5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3817.80647554376,e6f31876-8b8a-432b-a889-ddbde5c3184d,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8215,0.0,Dixie_5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,474.550461321132,bc87a479-bac0-4365-9bba-681fb275efce,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8216,0.0,Dixie_5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1114.21982170245,31529d2a-971c-4b72-839b-f5aa8873bbe3,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8217,0.0,Dixie_5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1507.62241677034,919875d1-9930-4c62-8099-d604d1f5fb5f,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8218,0.0,Dixie_5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1177.98736330029,ce723224-4061-4b4d-aee3-930f35625719,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8219,0.0,Dixie_5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,401.875703613617,d4cd4342-a1be-49ef-8da1-4051e98c0f00,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8220,0.0,Dixie_5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1741.39757673304,c1115db3-a14f-47a1-ac18-696c5c11c8cf,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8221,0.0,Dixie_5029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,500.07505483553,ca501482-69c8-42ce-b3ae-165969ad9771,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8222,0.0,Dixie_5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2230.64923291719,4e969b38-8ed2-4079-9519-aa7e0df5abdd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8223,0.0,Dixie_5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2852.96649688098,0fef6ca6-91e2-4191-aa12-cbb53e339eff,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8224,0.0,Dixie_5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2722.61245653892,8272157a-f61f-43ec-ad01-382b4e22371a,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8225,0.0,Dixie_5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3051.73798202714,43349644-39f0-4782-9671-21c9fb31422b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8226,0.0,Dixie_5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,864.1486570281,955492f4-6af2-41ab-bc31-895e29b23f0c,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8227,0.0,Dixie_5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,587.439720032478,e65f8356-24e3-4387-b29b-9ff4a8589771,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8228,0.0,Dixie_5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,277.100229068231,e92e8662-d955-4a27-b49e-63f872e37f3a,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8229,0.0,Dixie_5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,272.663967614131,7c603dc6-59c3-4efd-bbf4-c185fbd32c75,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8230,0.0,Dixie_5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,486.39259719532,5cda70b4-fff3-413b-986f-b8dd9f26b1bd,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8231,0.0,Dixie_5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2120.49802132829,d5ad5d5a-20de-4e15-b671-fc3b6a13f4cf,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8232,0.0,Dixie_5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,797.24544510783,c89245a8-e7fb-4096-b384-38018b3b55de,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8233,0.0,Dixie_5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1147.19514140231,df6b426a-59fa-4978-bfbd-97aa34ebc38b,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8234,0.0,Dixie_5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,2935.82550273522,2a0ad53b-b704-418b-99e3-b4eda9a98d99,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8235,0.0,Dixie_5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3177.64026801623,ae04476d-e2bd-4a7a-9f26-8413dea77c07,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8236,0.0,Dixie_5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3764.35457636421,6aab7304-2a71-451a-b95e-2757e49ecb31,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8237,0.0,Dixie_5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3208.1780101289,6ce86c78-e86d-4745-8da3-e35a81410963,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8238,0.0,Dixie_5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,3218.78417694371,4f95e0bc-2689-4980-a611-84fe4eb506b8,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
8239,0.0,Dixie_5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON,Dixie,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,1937.59112433554,31c3d4d0-ce4c-4b61-8b6c-224be33ca7c6,1692742582101,bhereth_wfrcgis,1692742582101,bhereth_wfrcgis
