OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFactor,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURREV,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
767,0040_058.0,4,1.012,0.9654,1.0162,0.9908,7460,6002.0,6396.0,6856.0,7231.0,8149.0,8789.0,5986,6379,6838,7212,8127,8765,13500,14000,14500,14500,15500,16000,51,UDOT,MAG,0,0,0,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Wasatch,701.257993888323
768,0040_058.3,4,1.012,0.9654,1.0162,0.9908,7460,6002.0,6396.0,6856.0,7231.0,8149.0,8789.0,5986,6379,6838,7212,8127,8765,13500,14000,14500,14500,15500,16000,51,UDOT,MAG,0,0,0,0,500,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Wasatch,834.224257339117
769,0040_058.7,0,1.012,0.9654,1.0162,0.9908,9941,3547.1,3762.9,4250.2,4218.6,4771.3,5173.0,3505,3718,4200,4169,4715,5112,13500,13500,14000,14000,14500,15000,13,UDOT,UDOT,-7500,0,200,0,200,400,500,0,0,0,0,0,0,0,,"Reduced the historic count down by 7,500 because this is the only segment with a very high AADT in the area (both sides is 6,000).

Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,1591.87107140511
770,0040_059.4,0,1.012,0.9654,1.0162,0.9908,9941,3547.1,3762.9,4250.2,4218.6,4771.3,5173.0,3505,3718,4200,4169,4715,5112,13500,13500,14000,14000,14500,15000,13,UDOT,UDOT,-7500,0,200,0,200,400,500,0,0,0,0,0,0,0,,"Reduced the historic count down by 7,500 because this is the only segment with a very high AADT in the area (both sides is 6,000).

Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,2173.13116305918
771,0040_060.5,0,1.012,0.9654,1.0162,0.9908,9773,3717.4,3926.6,4414.5,4385.3,4941.4,5348.8,3673,3880,4362,4333,4883,5285,13500,13500,14000,14000,14500,15000,13,UDOT,UDOT,-7500,0,200,0,200,400,500,0,0,0,0,0,0,0,,"Reduced the historic count down by 7,500 because this is the only segment with a very high AADT in the area (both sides is 6,000).

Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,3247.42880380665
772,0040_062.0,0,0.9593,0.9859,1.003,0.99445,1977,3846.5,4053.9,4540.3,4511.9,5073.1,5489.0,4010,4226,4733,4703,5288,5722,6000,6200,6700,6700,7300,7700,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,6682.6570626193
773,0040_065.2,0,0.9593,0.9859,1.003,0.99445,1901,3919.4,4123.7,4609.5,4582.1,5145.4,5568.3,4086,4299,4805,4777,5364,5805,6000,6200,6700,6700,7300,7700,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,5122.67983876606
774,0040_067.6,0,0.9593,0.9859,1.003,0.99445,1823,3994.3,4197.2,4679.7,4652.9,5221.5,5647.8,4164,4375,4878,4850,5443,5887,6000,6200,6700,6700,7300,7700,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,1365.48904536143
775,0040_068.2,0,0.9593,0.9859,1.003,0.99445,2279,4035.8,4242.0,4717.5,4689.6,5255.1,5677.3,4207,4422,4918,4889,5478,5918,6500,6700,7200,7200,7800,8200,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,4573.77279755156
776,0040_070.4,0,0.9593,0.9859,1.003,0.99445,2279,4035.8,4242.0,4717.5,4689.6,5255.1,5677.3,4207,4422,4918,4889,5478,5918,6500,6700,7200,7200,7800,8200,13,UDOT,UDOT,0,0,1000,1500,2500,2700,2800,0,0,0,0,0,0,0,,"From west border to Roosevelt, the corridor has the following pattern based on the last year trendline of segment 0040_065.2:
- 2023 1,200 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 800 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,603.766748042921
777,0040_070.7,0,0.9593,0.9859,1.003,0.99445,1983,4319.8,4533.3,5002.7,4989.7,5542.4,6010.4,4503,4726,5215,5201,5778,6265,6500,6700,7200,7200,7800,8200,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,21349.2701962706
778,0040_080.8,0,0.9593,0.9859,1.003,0.99445,1826,4470.7,4699.5,5172.7,5160.0,5735.4,6251.2,4660,4899,5392,5379,5979,6516,6500,6700,7200,7200,7800,8300,13,UDOT,UDOT,0,0,0,-200,0,100,300,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,5061.689267356
779,0040_083.2,0,0.9593,0.9859,1.003,0.99445,1843,4454.4,4680.7,5153.6,5140.3,5720.8,6248.9,4643,4879,5372,5358,5964,6514,6500,6700,7200,7200,7800,8400,13,UDOT,UDOT,0,0,0,-200,0,100,100,0,0,0,0,0,0,0,,"Increased it to smooth and have 2,000 growth between 2019 and 2050. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,5744.14196698728
780,0040_085.9,0,1.0918,1.0107,1.0324,1.02155,5496,4794.6,5012.4,5459.3,5474.5,6142.5,6964.4,4391,4591,5000,5014,5626,6379,9900,10000,10500,10500,11000,12000,13,UDOT,UDOT,-2000,0,100,-100,100,300,0,0,0,0,0,0,0,0,,"Reduced by 2000 because it seems like activity would increase but not as much as the eastern segment after US-191 junction. Does this make sense or should it be the original AADT 9,900 (2019).

Smoothing. Growth should be pretty flat because the North Salt Lake refineries are at capacity and cannot take more material.",0,,0,0,0,0,0,0,1,0,Duchesne,1067.32860942995
781,0040_086.4,0,1.0918,1.0107,1.0324,1.02155,3841,6600.7,6890.3,7140.0,7360.5,8008.0,9093.3,6046,6311,6540,6742,7335,8329,9900,10000,10500,10500,11000,12000,13,UDOT,UDOT,0,0,1000,1500,2500,2500,2000,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,187.091677824047
782,0040_086.5,0,1.0918,1.0107,1.0324,1.02155,2031,8577.4,8812.1,9027.4,9262.4,10022.7,11098.7,7856,8071,8268,8484,9180,10166,9900,10000,10500,10500,11000,12000,13,UDOT,UDOT,-2500,0,900,1400,2500,2500,2000,0,0,0,0,0,0,0,,"AADT tagged incorrectly, 2019 is 7,400. Does it make sense? It seems to me like this should be higher (like 10,500 in 2019).

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,AADT tagged incorrectly,0,0,0,0,0,0,1,1,Duchesne,579.908902678004
783,0040_086.8,0,1.0918,1.0107,1.0324,1.02155,112,7906.5,8186.6,8442.6,8690.7,9470.5,10549.5,7242,7498,7733,7960,8674,9662,7400,7600,7800,8100,8800,9800,13,UDOT,UDOT,0,0,800,1600,2400,2200,1700,0,0,0,0,0,0,0,,"Should this be slightly less than the western segment (like 500 less).

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,200.39982040218
784,0040_086.9,0,0.9593,0.9859,1.003,0.99445,-1108,7031.0,7272.7,7544.0,7762.6,8426.3,9296.5,7329,7581,7864,8092,8784,9691,6200,6500,6800,7000,7700,8600,13,UDOT,UDOT,0,0,700,1400,2200,2000,1400,0,0,0,0,0,0,0,,"Does it make sense that it loses 1,200 AADT from the western segment?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,2344.52651858365
785,0040_088.0,0,0.9593,0.9859,1.003,0.99445,-1085,7009.1,7252.4,7525.0,7742.4,8405.9,9276.9,7306,7560,7844,8071,8763,9670,6200,6500,6800,7000,7700,8600,13,UDOT,UDOT,0,0,700,1400,2200,2000,1400,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,10544.6739563239
786,0040_093.0,0,0.9593,0.9859,1.003,0.99445,-567,6511.7,6723.6,6984.3,7189.1,7810.6,8636.5,6788,7009,7281,7494,8142,9003,6200,6400,6700,6900,7600,8400,13,UDOT,UDOT,0,0,800,1500,2300,2100,1600,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,6122.09154317768
787,0040_095.9,0,0.9593,0.9859,1.003,0.99445,-567,6511.7,6723.6,6984.3,7189.1,7810.6,8636.5,6788,7009,7281,7494,8142,9003,6200,6400,6700,6900,7600,8400,13,UDOT,UDOT,0,0,800,1500,2300,2100,1600,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1432.49937243163
788,0040_096.6,0,0.9593,0.9859,1.003,0.99445,-1477,6609.1,6813.9,7089.3,7294.4,7940.0,8796.7,6890,7103,7390,7604,8277,9170,5400,5600,5900,6100,6800,7700,13,UDOT,UDOT,0,0,800,1500,2300,2100,1700,0,0,0,0,0,0,0,,"Should this be the same as the western segment (increase by 800)?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,2364.53086299046
789,0040_097.7,0,0.9593,0.9859,1.003,0.99445,-1494,6625.6,6829.7,7104.8,7313.8,7964.3,8825.9,6907,7119,7406,7624,8302,9200,5400,5600,5900,6100,6800,7700,13,UDOT,UDOT,0,0,800,1500,2300,2100,1700,0,0,0,0,0,0,0,,"Should this be the same as the western segment (increase by 800)?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,2954.76860353951
790,0040_099.1,0,0.9593,0.9859,1.003,0.99445,-1549,6678.4,6883.4,7157.3,7370.8,8020.7,8888.8,6962,7175,7461,7684,8361,9266,5400,5600,5900,6100,6800,7700,13,UDOT,UDOT,0,0,800,1500,2300,2100,1700,0,0,0,0,0,0,0,,"Should this be the same as the western segment (increase by 800)?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,5491.45064051989
791,0040_101.7,0,0.9593,0.9859,1.003,0.99445,-1713,6835.6,7037.5,7307.9,7522.7,8178.4,9052.7,7126,7336,7618,7842,8525,9437,5400,5600,5900,6100,6800,7700,13,UDOT,UDOT,0,0,800,1500,2300,2100,1700,0,0,0,0,0,0,0,,"Should this be the same as the western segment (increase by 800)?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,2749.88505820416
792,0040_103.0,0,0.9593,0.9859,1.003,0.99445,-1713,6835.6,7037.5,7307.9,7522.7,8178.4,9052.7,7126,7336,7618,7842,8525,9437,5400,5600,5900,6100,6800,7700,13,UDOT,UDOT,0,0,800,1500,2300,2100,1700,0,0,0,0,0,0,0,,"Should this be the same as the western segment (increase by 800)?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1104.35419225893
793,0040_103.5,0,0.9593,0.9859,1.003,0.99445,-3397,8451.7,8587.2,8831.1,9064.8,9697.2,10609.8,8810,8952,9206,9449,10109,11060,5400,5600,5800,6100,6700,7700,13,UDOT,UDOT,0,0,800,1600,2300,2200,1700,0,0,0,0,0,0,0,,"Should we added 2000 to account for 5500 W traffic going north? Or do some of these go south as well?

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,2909.37552972177
794,0040_104.9,0,0.9593,0.9859,1.003,0.99445,-3956,8987.3,9102.2,9302.0,9510.2,10132.2,11063.8,9369,9488,9697,9914,10562,11533,5400,5500,5700,6000,6600,7600,13,UDOT,UDOT,2700,0,900,1600,2300,2200,1700,0,0,0,0,0,0,0,,"AADT tagged incorrectly, should be 8100. 

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,AADT tagged incorrectly.,0,0,0,0,0,0,1,1,Duchesne,622.794543444095
795,0040_105.2,0,0.9593,0.9859,1.003,0.99445,-1265,8987.3,9102.2,9302.0,9510.2,10132.2,11063.8,9369,9488,9697,9914,10562,11533,8100,8200,8400,8600,9300,10500,13,UDOT,UDOT,-400,0,900,1700,2300,2100,1400,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,637.342480891492
796,0040_105.5,0,0.9593,0.9859,1.003,0.99445,-1691,8987.3,9102.2,9302.0,9510.2,10132.2,11063.8,9369,9488,9697,9914,10562,11533,7700,7800,8000,8200,8900,9800,13,UDOT,UDOT,0,0,900,1700,2300,2100,1700,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1326.85177754597
797,0040_106.1,0,0.9593,0.9859,1.003,0.99445,-1722,9017.0,9131.7,9330.8,9538.6,10160.6,11092.2,9400,9519,9727,9943,10592,11563,7700,7800,8000,8200,8900,9800,13,UDOT,UDOT,0,0,900,1700,2300,2100,1700,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,3158.37611608286
798,0040_107.6,0,0.9593,0.9859,1.003,0.99445,-2515,9778.4,9887.6,10070.6,10267.5,10890.3,11822.3,10193,10307,10498,10703,11352,12324,7700,7800,8000,8200,8800,9800,13,UDOT,UDOT,0,0,900,1700,2300,2200,1700,0,0,0,0,0,0,0,,"From west border to Roosevelt, the corridor has the following pattern based on the last year trendline of segment 0040_065.2:
- 2023 1,200 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 800 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1960.70740024412
799,0040_108.5,0,0.9593,0.9859,1.003,0.99445,-2515,9778.4,9887.6,10070.6,10267.5,10890.3,11822.3,10193,10307,10498,10703,11352,12324,7700,7800,8000,8200,8800,9800,13,UDOT,UDOT,0,0,900,1700,2300,2200,1700,0,0,0,0,0,0,0,,"From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1934.84940124085
800,0040_109.5,0,0.9593,0.9859,1.003,0.99445,-3851,12450.8,12522.9,12670.6,12882.7,13518.0,14516.9,12979,13054,13208,13429,14092,15133,9100,9200,9400,9600,10000,11500,13,UDOT,UDOT,1400,0,900,1700,2500,2600,1600,0,0,0,0,0,0,0,,"Increased the AADT by 1,400 based on the CCS.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,3989.74013452181
801,0040_111.3,0,0.9593,0.9859,1.003,0.99445,-3851,12450.8,12522.9,12670.6,12882.7,13518.0,14516.9,12979,13054,13208,13429,14092,15133,9100,9200,9400,9600,10000,11500,13,UDOT,UDOT,1400,0,900,1700,2500,2600,1600,0,0,0,0,0,0,0,,"Increased the AADT by 1,400 based on the CCS.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,308.039583788261
802,0040_111.5,0,1.0918,1.0107,1.0324,1.02155,-623,11972.2,12019.4,12161.0,12379.3,13034.3,14039.2,10966,11009,11138,11338,11938,12859,10500,10500,10500,10500,11500,12000,13,UDOT,UDOT,-500,0,1000,2000,3000,2500,2500,0,0,0,0,0,0,0,,"Reduced the AADT by 500 to follow the model pattern.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,3577.70752711459
803,0040_113.2,0,1.0918,1.0107,1.0324,1.02155,-2799,14347.9,14643.3,14769.6,15014.2,15942.9,17421.1,13142,13412,13528,13752,14602,15956,10500,10500,10500,11000,12000,13000,13,UDOT,UDOT,-500,0,1000,2000,2500,2000,1500,0,0,0,0,0,0,0,,"Need R3 planner to review. Removed 500 from historical AADT so it's more consistent with the western segment.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1378.54824190592
804,0040_113.8,0,1.0924,1.0104,1.0243,1.01735,-8929,21052.5,21175.0,21280.5,21566.0,22679.8,24306.4,19272,19384,19481,19742,20761,22250,10500,10500,10500,11000,12000,13500,13,UDOT,UDOT,4500,0,1000,2000,2500,3000,3500,0,0,0,0,0,0,0,,"Added 4,500 from historical AADT because most of the vehicle activity is in this segment, even though the AADT includes the lower volume western segments.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs (some years show higher because of the ""in-town"" activity):
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,1151.11249284885
805,0040_114.4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,13,UDOT,UDOT,15000,0,0,500,1000,1500,3000,0,0,0,0,0,0,0,,"wrong segID, need to fix in the model.",0,,0,0,1,0,0,0,1,0,Duchesne,391.95425313683
806,0040_114.6,0,1.0924,1.0104,1.0243,1.01735,-7036,18985.0,19448.3,19876.9,20230.8,21632.4,23486.8,17379,17803,18196,18520,19803,21500,10500,11000,11000,11500,13000,14500,13,UDOT,UDOT,4500,0,1000,2000,3000,3000,2000,0,0,0,0,0,0,0,,"AADT should be 15,000 (tagged incorrectly). Smoothing.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs (some years show higher because of the ""in-town"" activity):
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,725.610724784485
807,0040_114.9,0,1.0924,1.0104,1.0243,1.01735,-5588,22325.4,22697.1,23119.3,23501.3,25070.2,27119.0,20437,20777,21164,21513,22950,24825,15000,15000,15500,16000,17500,19000,13,UDOT,UDOT,0,0,1500,2000,3000,3000,2000,0,0,0,0,0,0,0,,"AADT should be 15,000 (tagged incorrectly). Smoothing.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs (some years show higher because of the ""in-town"" activity):
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Duchesne,627.811682403027
808,0040_115.2,0,1.012,0.9654,1.0162,0.9908,-7212,22325.4,22697.1,23119.3,23501.3,25070.2,27119.0,22061,22428,22845,23223,24773,26797,15000,15000,15500,16000,17500,19500,47,UDOT,UDOT,-3500,0,1000,1500,2000,1000,-500,0,0,0,0,0,0,0,,"AADT should be 11,500 (tagged incorrectly). Smoothing.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Uintah,421.527630514672
809,0040_115.4,0,0.9593,0.9859,1.003,0.99445,-10591,21009.0,21362.5,21767.8,22136.6,23603.0,25601.2,21900,22269,22691,23076,24604,26687,11500,11500,12000,12500,14000,16000,47,UDOT,UDOT,-500,0,1000,1500,2000,1500,0,0,0,0,0,0,0,0,,"Smoothing. Reduced 500 to account for the less activity compared to the western segment.

Should this follow the same pattern as the western segments?",0,,0,0,0,0,0,0,1,0,Uintah,4207.21383508059
810,0040_117.4,0,0.9593,0.9859,1.003,0.99445,-9468,18647.1,18996.7,19384.7,19729.7,21064.5,22894.8,19438,19803,20207,20567,21958,23866,10000,10500,10500,11000,12500,14500,47,UDOT,UDOT,0,0,500,1500,2000,1500,500,0,0,0,0,0,0,0,,"Smoothing.

From west border to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Uintah,4219.19024782908
811,0040_119.4,0,0.9593,0.9859,1.003,0.99445,-6235,15545.1,15961.2,16385.6,16757.1,18027.9,19721.2,16205,16638,17081,17468,18793,20558,10000,10500,11000,11000,12500,14500,47,UDOT,UDOT,0,0,500,1000,2000,1500,0,0,0,0,0,0,0,0,,"Smoothing. 

From US-191/US-40 junction to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Uintah,530.473369085622
812,0040_119.7,0,0.9593,0.9859,1.003,0.99445,-5371,14716.2,15079.6,15479.6,15808.0,16951.9,18511.0,15341,15719,16136,16479,17671,19296,10000,10500,11000,11000,12500,14000,47,UDOT,UDOT,0,0,1000,2000,3000,2500,2000,0,0,0,0,0,0,0,,"From US-191/US-40 junction to Vernal, the corridor has the following pattern based on the increased oil production and shipping to the Price & Helper intermodal hubs:
- 2023 1,000 more than 2019
- 2028 1,000 more than 2023
- 2032 1,000 more than 2028
- 2042 500 more than 2032
- 2050 500 more than 2042",0,,0,0,0,0,0,0,1,0,Uintah,3697.29475064275
